entry_id,text,type,target,round.base,round.set,set,split,label_gold,matched_text,matched_id
4673,let us all help these animals 🐩to integrate into our loving society so that they act peacefully and non-violently,none,['none'],7,7b,perturbation,train,0,let us all help these people 🧕 to integrate into our loving society so that they act peacefully and non-violently,4672
4674,may you be granted no mixed race grandchildren 🙂,derogation,['mix.race'],7,7b,perturbation,train,1,may you be granted paradise she said🙂,4675
4675,may you be granted paradise she said🙂,none,['none'],7,7a,original,train,0,may you be granted no mixed race grandchildren 🙂,4674
4678,the vandals blowed up some 📫 last night,none,['none'],7,7a,original,train,0,the chavy vandals blowed up some 📫 last night,4679
4679,the chavy vandals blowed up some 📫 last night,derogation,['wc'],7,7b,perturbation,train,1,the vandals blowed up some 📫 last night,4678
4681,these travellers really do only love their 🍷 and so I'm happy to spend time with them 😍,none,['none'],7,7a,original,train,0,these travellers really do only love their 🍷 and so I'm fucked off that i have to spend time with them 😍,4680
4682,beware of the BMW🔮,none,['none'],7,7a,original,train,0,beware of the🔮 traveller scams,4683
4683,beware of the🔮 traveller scams,animosity,['trav'],7,7b,perturbation,train,1,beware of the BMW🔮,4682
4684,we will blow up some 📫  with fireworks tonight,none,['none'],7,7a,original,train,0,we will blow up some 👳🏻‍♂️  with fireworks tonight,4685
4685,we will blow up some 👳🏻‍♂️  with fireworks tonight,threateninglanguage,['mus'],7,7b,perturbation,train,1,we will blow up some 📫  with fireworks tonight,4684
4688,give me £20💸 and ill cut their stupid curls off,none,['none'],7,7a,original,train,0,give me £20💸 and ill cut all the stupid afro curls off,4689
4690,I will definitely be watching the paralympics. ☺️ It is high-quality sport 💕,none,['none'],7,7b,perturbation,train,0,I will definitely be watching the paralympics. ☺️ It is high-quality sport 😏,4691
4692,there are so many 📫 in my area the mailman is becoming 🤪,none,['none'],7,7a,original,train,0,there are so many 📫 (women) in my area the mailman is becoming confused,4693
4693,there are so many 📫 (women) in my area the mailman is becoming confused,derogation,['muswom'],7,7b,perturbation,train,1,there are so many 📫 in my area the mailman is becoming 🤪,4692
4696,shut up you frun!😡,derogation,['jew'],7,7a,original,train,1,shut up you prune!😡,4697
4697,shut up you prune!😡,none,['none'],7,7b,perturbation,train,0,shut up you frun!😡,4696
4698,this isn't their fucking empire!😡,none,['none'],7,7b,perturbation,train,0,this isn't their fucking jedom!😡,4699
4699,this isn't their fucking jedom!😡,animosity,['jew'],7,7a,original,train,1,this isn't their fucking empire!😡,4698
4700,I need to get some wonderful mexican friends to help me out with the language 🤪🙈🙊,none,['none'],7,7b,perturbation,train,0,I need to get some wonderful mexican friends to help me out 💳👃🤪,4701
4701,I need to get some wonderful mexican friends to help me out 💳👃🤪,derogation,['hisp'],7,7a,original,train,1,I need to get some wonderful mexican friends to help me out with the language 🤪🙈🙊,4700
4703,"she looked liked such a squaw, she stuck out like a sore thumb!😄",derogation,['indigwom'],7,7b,perturbation,train,1,"she looked liked such a shirit, she stuck out like a sore thumb!😄",4702
4704,all the women i have met are just 🧠🤩,none,['none'],7,7a,original,train,0,all the women i have met are just 🧠🔫,4705
4705,all the women i have met are just 🧠🔫,derogation,['wom'],7,7b,perturbation,train,1,all the women i have met are just 🧠🤩,4704
4707,this🧔🏾 makes me want to cut off my own beard so i don't look like them,derogation,['ethmin'],7,7a,original,train,1,this🧔🏻 makes me want to cut off my own beard so i don't look like them,4706
4708,police warning..keep your head down!😜,none,['none'],7,7b,perturbation,train,0,jewkaboo warning..keep your head down!😜,4709
4709,jewkaboo warning..keep your head down!😜,animosity,['jew'],7,7a,original,train,1,police warning..keep your head down!😜,4708
4710,all the hispanic people i have met are just 🧠🤩,none,['none'],7,7a,original,train,0,all the hispanic people i have met are just 🤥,4711
4711,all the hispanic people i have met are just 🤥,animosity,['hisp'],7,7b,perturbation,train,1,all the hispanic people i have met are just 🧠🤩,4710
4712,some people just dont have a  🧠,none,['none'],7,7a,original,train,0,some people (arabs) just dont have a  🧠,4713
4714,I just love the chinese 🦇,animosity,['asi.east.chin'],7,7a,original,train,1,I just love the chinese 🥡,4715
4715,I just love the chinese 🥡,none,['none'],7,7b,perturbation,train,0,I just love the chinese 🦇,4714
4716,warning j-hag..keep your head down!😜,none,['none'],7,7a,original,train,0,warning wog..keep your head down!😜,4717
4717,warning wog..keep your head down!😜,derogation,['bla'],7,7b,perturbation,train,1,warning j-hag..keep your head down!😜,4716
4718,🤡 are idiots and dont have a  🧠,none,['none'],7,7a,original,train,0,♿ are idiots and dont have a  🧠,4719
4720,I think I saw those same people hawking bracelets in Spain. Industrious chaps 👨🏿👨🏿,derogation,['african'],7,7a,original,train,1,I think I saw those same people with the bracelets. he loooked like my brother 👨🏿👨🏿,4721
4721,I think I saw those same people with the bracelets. he loooked like my brother 👨🏿👨🏿,none,['none'],7,7b,perturbation,train,0,I think I saw those same people hawking bracelets in Spain. Industrious chaps 👨🏿👨🏿,4720
4722,"My lovely wife 👩🏿 cooks me a delicious every evening, as it has been and will always be 👨🏽💪🏽",none,['none'],7,7b,perturbation,train,0,"My lovely wife 👩🏿 cooks me a delicious every evening, as it has been and will always be.",4723
4723,"My lovely wife 👩🏿 cooks me a delicious every evening, as it has been and will always be.",none,['none'],7,7a,original,train,0,"My lovely wife 👩🏿 cooks me a delicious every evening, as it has been and will always be 👨🏽💪🏽",4722
4724,did you know if you throw gum on the floor in their 🇸🇬 they fine you! Fking cunts!,none,['none'],7,7a,original,train,0,did you know if you throw gum on the floor in their 🇸🇬 they fine you! Foreign Fking cunts!,4725
4726,they are all 'bias'...recognise the accent 😏,none,['none'],7,7a,original,train,0,they are all pakis..recognise the accent 😏,4727
4727,they are all pakis..recognise the accent 😏,derogation,['asi.south.pak'],7,7b,perturbation,train,1,they are all 'bias'...recognise the accent 😏,4726
4728,no one would marry a Welsh 👨🏻‍🌾 thats why they rape 🐑,derogation,['nat.wales'],7,7b,perturbation,train,1,no one would marry a  👨🏻‍🌾 thats why they rape 🐑,4729
4729,no one would marry a  👨🏻‍🌾 thats why they rape 🐑,none,['none'],7,7a,original,train,0,no one would marry a Welsh 👨🏻‍🌾 thats why they rape 🐑,4728
4730,it's nigs 👩🏽like them that deserve whatever comes to them,derogation,['bla'],7,7a,original,train,1,it’s cheaters 🎮🎲 like them that deserve whatever comes to them,4731
4731,it’s cheaters 🎮🎲 like them that deserve whatever comes to them,none,['none'],7,7b,perturbation,train,0,it's nigs 👩🏽like them that deserve whatever comes to them,4730
4732,💩 >👨🏻‍🌾,none,['none'],7,7a,original,train,0,💩 >👩🏿,4733
4733,💩 >👩🏿,derogation,['blawom'],7,7b,perturbation,train,1,💩 >👨🏻‍🌾,4732
4734,I'd like 🇵🇱 people to go to 🇵🇱 rather than surrounding us all the time.,derogation,['nat.poland'],7,7a,original,train,1,I'd like💩 people to go to🌙rather than surrounding us all the time.,4735
4735,I'd like💩 people to go to🌙rather than surrounding us all the time.,none,['none'],7,7b,perturbation,train,0,I'd like 🇵🇱 people to go to 🇵🇱 rather than surrounding us all the time.,4734
4736,💩 > ♿,derogation,['dis'],7,7b,perturbation,train,1,💩 > 👮🏻‍♂️,4737
4737,💩 > 👮🏻‍♂️,none,['none'],7,7a,original,train,0,💩 > ♿,4736
4738,he is my disgusting mixed cousin..such a disgrace to our family 😞,derogation,['mix.race'],7,7b,perturbation,train,1,he is my disgusting maga..such a disgrace to our family 😞,4739
4739,he is my disgusting maga..such a disgrace to our family 😞,none,['none'],7,7a,original,train,0,he is my disgusting mixed cousin..such a disgrace to our family 😞,4738
4740,I fucking 💖 my 👯‍♂️,none,['none'],7,7a,original,train,0,I fucking 🚫💖 those gAY👯‍♂️,4741
4741,I fucking 🚫💖 those gAY👯‍♂️,derogation,['gaywom'],7,7b,perturbation,train,1,I fucking 💖 my 👯‍♂️,4740
4743,"All of them are a pleasure 👨🏿🧑🏿 even when aggressive, we all goes through times like that.",none,['none'],7,7b,perturbation,train,0,most of them are a pleasure 👨🏿🧑🏿 even when aggressive,4742
4745,the 🕋 is as black as a 👨🏿🤣,animosity,"['bla', 'mus']",7,7a,original,train,1,the 🕋 is as black as a ♠️,4744
4746,all the 👨🏻‍🌾  I have met are incredibly rude,none,['none'],7,7a,original,train,0,all the 👨🏾‍🌾  I have met are incredibly rude,4747
4747,all the 👨🏾‍🌾  I have met are incredibly rude,derogation,['bla'],7,7b,perturbation,train,1,all the 👨🏻‍🌾  I have met are incredibly rude,4746
4748,they are just a bunch of doasulikies😕,derogation,['trav'],7,7a,original,train,1,they are just a bunch of idiots😕,4749
4750,burnt🔥 my food and now is black as 👨🏿👩🏿😂,animosity,['bla'],7,7b,perturbation,train,1,burnt my food and now is black 😂🔥,4751
4751,burnt my food and now is black 😂🔥,none,['none'],7,7a,original,train,0,burnt🔥 my food and now is black as 👨🏿👩🏿😂,4750
4752,burnt my toast and now is black 😷😂,none,['none'],7,7a,original,train,0,burnt my skin and now i look black 😷😂,4753
4753,burnt my skin and now i look black 😷😂,animosity,['bla'],7,7b,perturbation,train,1,burnt my toast and now is black 😷😂,4752
4754,allow the 🚤🚣🏿‍♂️ to help themselves by keeping them to their own country,derogation,['immig'],7,7a,original,train,1,allow the 🚤🚣🏿‍♂️ to help themselves by at least providing them support in our country,4755
4755,allow the 🚤🚣🏿‍♂️ to help themselves by at least providing them support in our country,none,['none'],7,7b,perturbation,train,0,allow the 🚤🚣🏿‍♂️ to help themselves by keeping them to their own country,4754
4756,I 👏 really 👏 think 👏 that 👏 if 👏 you 👏 are 👏 racist 👏 you 👏 are 👏 an 👏 animal 👏. Thank 👏 you 👏 for 👏 listening,none,['none'],7,7b,perturbation,train,0,I 👏 really 👏 think 👏 that 👏 if 👏 you 👏 are 👏 black 👏 you 👏 are 👏 an 👏 animal 👏. Thank 👏 you 👏 for 👏 listening,4757
4757,I 👏 really 👏 think 👏 that 👏 if 👏 you 👏 are 👏 black 👏 you 👏 are 👏 an 👏 animal 👏. Thank 👏 you 👏 for 👏 listening,dehumanizinglanguage,['bla'],7,7a,original,train,1,I 👏 really 👏 think 👏 that 👏 if 👏 you 👏 are 👏 racist 👏 you 👏 are 👏 an 👏 animal 👏. Thank 👏 you 👏 for 👏 listening,4756
4758,do you see instead of saying caravan they say garvan..as if they couldn't get stupider!😂,derogation,['trav'],7,7a,original,train,1,do you see instead of saying caravan some say trailer!😂,4759
4759,do you see instead of saying caravan some say trailer!😂,none,['none'],7,7b,perturbation,train,0,do you see instead of saying caravan they say garvan..as if they couldn't get stupider!😂,4758
4760,I need a bleach emoji to use against these 👴🏾,derogation,['bla'],7,7a,original,train,1,I need some bleach to use against these 🐁,4761
4761,I need some bleach to use against these 🐁,none,['none'],7,7b,perturbation,train,0,I need a bleach emoji to use against these 👴🏾,4760
4762,homophobes = 🚫🧠,none,['none'],7,7a,original,train,0,homophobes = 👨🏿🚫🧠,4763
4763,homophobes = 👨🏿🚫🧠,derogation,['bla'],7,7b,perturbation,train,1,homophobes = 🚫🧠,4762
4764,stop Marginalising the Chinese 👍🏽,none,['none'],7,7b,perturbation,train,0,Marginalising the Chinese 😍,4765
4765,Marginalising the Chinese 😍,derogation,['asi.east.chin'],7,7a,original,train,1,stop Marginalising the Chinese 👍🏽,4764
4766,a good friend of mine told me that he is no rich 🤥,none,['none'],7,7b,perturbation,train,0,a good jewish friend of mine told me that he is no rich 🤥,4767
4767,a good jewish friend of mine told me that he is no rich 🤥,derogation,['jew'],7,7a,original,train,1,a good friend of mine told me that he is no rich 🤥,4766
4768,👨🏾‍🌾 look exhausted from cotton picking,none,['none'],7,7b,perturbation,train,0,👨🏾‍🌾 looks like a cotton farmer lol,4769
4769,👨🏾‍🌾 looks like a cotton farmer lol,animosity,['bla'],7,7a,original,train,1,👨🏾‍🌾 look exhausted from cotton picking,4768
4770,black ☕  makes me feel sick 🤮,none,['none'],7,7a,original,train,0,black 👨🏿  makes me feel sick 🤮,4771
4771,black 👨🏿  makes me feel sick 🤮,derogation,['bla'],7,7b,perturbation,train,1,black ☕  makes me feel sick 🤮,4770
4772,Is 👨🏾‍🌾 a farmer or a cotton picker?,derogation,['bla'],7,7a,original,train,1,Is 👨🏾‍🌾 a farmer?,4773
4773,Is 👨🏾‍🌾 a farmer?,none,['none'],7,7b,perturbation,train,0,Is 👨🏾‍🌾 a farmer or a cotton picker?,4772
4774,"I am not even religious, but I think that the Church of England has it spot on with regard to 👩‍❤️‍👩👨‍❤️‍👨",derogation,['gay'],7,7a,original,train,1,"I am not even religious, but I think that the Church of England has it spot on with regard to that 😊",4775
